"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
6.016869355E2,-1.001466997E-3,2.766679041E-3,3.159345826E-3
6.016969025E2,-1.903066412E-3,-1.743352506E-3,6.515521673E-4
6.017068685E2,-4.939879291E-4,4.314007238E-3,1.897600596E-4
6.017168355E2,-2.964030020E-3,-1.830912940E-2,-1.599769341E-3
6.017268025E2,-2.503569238E-3,7.307817228E-3,1.820528298E-3
6.017367695E2,-6.206206046E-3,5.206215195E-3,1.879617688E-3
6.017467365E2,-3.688453697E-3,-4.348940682E-3,7.712099468E-4
6.017567035E2,1.120686531E-3,-1.415581349E-2,1.104289433E-3
6.017666695E2,-2.490559593E-3,1.876005903E-2,4.572524223E-3
6.017766365E2,-1.841807272E-3,6.314523984E-3,5.305983359E-5
6.017866035E2,1.255143434E-5,-4.618284758E-3,-5.589345237E-4
6.017965705E2,-1.146772411E-3,1.410260564E-3,4.559973720E-3
6.018065375E2,-4.037506878E-4,1.728856005E-2,6.066523958E-3
6.018165045E2,-1.363256015E-4,-9.250271134E-3,-2.976738615E-3
6.018264705E2,-4.955856130E-4,-1.397205517E-2,-1.666463213E-3
6.018364375E2,1.577887218E-3,-2.094667871E-3,1.177302329E-3
6.018464045E2,-3.278919496E-3,1.633094437E-2,1.943493728E-3
6.018563715E2,-2.199109644E-3,-9.371466935E-3,-1.220229547E-3
6.018663385E2,-3.135210834E-3,1.115245000E-2,4.380398430E-3
6.018763045E2,-1.161234919E-3,1.167111844E-2,7.206127048E-3
6.018862715E2,2.695022151E-3,4.661945160E-3,1.357026398E-3
6.018962385E2,2.879414475E-3,-3.915586509E-3,-1.143260975E-3
6.019062055E2,3.917248454E-3,5.889373366E-3,5.202252883E-3
6.019161725E2,3.742175410E-3,-7.016134332E-4,-1.183280023E-3
6.019261395E2,1.539474819E-3,1.973265549E-3,-3.095962340E-3
6.019361065E2,4.366850946E-3,-3.081344068E-3,2.277693246E-3
6.019460725E2,3.490138333E-3,1.666972414E-2,5.461236462E-3
6.019560395E2,2.353730146E-3,-3.415551502E-3,-4.596739076E-3
6.019660065E2,2.988353372E-4,-1.025508158E-2,-2.395636635E-3
6.019759735E2,1.682150178E-4,1.786456630E-2,3.924313933E-3
6.019859405E2,3.242762759E-4,-4.492937587E-3,2.865707269E-3
6.019959065E2,-7.497970946E-4,-1.240593102E-2,9.636156028E-5
6.020058735E2,2.763187513E-4,3.482222091E-3,1.237920951E-4
6.020158405E2,2.299870132E-3,2.067163028E-2,2.006876981E-3
6.020258075E2,2.270309022E-3,4.348583985E-3,-2.745001111E-3
6.020357745E2,1.864996273E-3,-1.741056517E-2,-5.555777345E-3
6.020457415E2,-2.224553376E-3,1.778710261E-2,3.893917426E-3
6.020557085E2,-4.075355828E-4,8.987877518E-3,-7.191632176E-5
6.020656745E2,3.722760826E-3,-2.980319411E-2,-3.561988706E-3
6.020756415E2,9.116246365E-4,-8.884836920E-3,-2.798757516E-3
6.020856085E2,-2.577382140E-3,4.024836700E-3,3.804173321E-5
6.020955755E2,1.583592966E-4,4.186884966E-3,-1.513511990E-3
6.021055425E2,5.369899329E-3,-2.122073621E-2,-3.860822180E-3
6.021155095E2,8.813887835E-4,1.951960661E-2,-2.128008986E-3
6.021254755E2,4.488640465E-3,-8.282196708E-3,1.610802719E-3
6.021354425E2,-1.657729503E-3,-1.553364098E-2,-2.504254458E-3
6.021454095E2,1.714897808E-3,-1.905860007E-2,-2.163902624E-3
6.021553765E2,-3.090117592E-3,9.215786122E-3,4.659664701E-4
6.021653435E2,-5.091866478E-5,-1.476438157E-2,1.689689001E-3
6.021753095E2,-1.010907348E-3,-1.370973419E-2,1.429195050E-3
6.021852765E2,2.048257738E-4,1.826348482E-3,2.186864382E-3
6.021952435E2,-2.175468020E-3,-1.162086613E-2,1.747291419E-3
6.022052105E2,-7.514753379E-4,-1.377749443E-2,-1.878868672E-3
6.022151775E2,-9.583020583E-4,1.196086966E-2,2.887278795E-3
6.022251445E2,1.773834694E-3,-6.459415425E-3,5.721927737E-4
6.022351105E2,-1.151788514E-3,-1.054030657E-2,-3.140789224E-3
6.022450775E2,2.677570563E-3,-2.190161683E-2,-7.263673469E-4
6.022550445E2,-3.931660205E-3,2.564082295E-2,3.662297735E-3
6.022650115E2,2.912130905E-3,-1.913863234E-2,-1.347640529E-3
6.022749785E2,-1.971103717E-3,-1.032734290E-2,-1.171295764E-3
6.022849455E2,-3.918141592E-3,-3.489410505E-3,8.223465993E-4
6.022949115E2,-2.839499153E-3,1.454694103E-2,2.724149963E-3
6.023048785E2,9.477823041E-4,-2.906738222E-2,3.279152559E-3
6.023148455E2,9.829923511E-5,7.541225757E-3,4.110199865E-3
6.023248125E2,1.728674397E-4,6.693008821E-3,2.280341461E-3
6.023347795E2,-4.333928227E-4,-1.165317837E-3,-2.703495324E-3
6.023447465E2,1.380219590E-3,-1.957015879E-2,-1.849438995E-4
6.023547125E2,-2.706195693E-3,1.302204654E-2,3.449858632E-4
6.023646795E2,6.384686567E-4,1.262220612E-4,-3.112595994E-3
6.023746465E2,6.837625988E-4,-1.201092638E-2,-1.099321991E-3
6.023846135E2,1.341829542E-3,-1.307148952E-3,1.938812202E-3
6.023945805E2,2.828878118E-3,1.464269590E-2,2.952371724E-3
6.024045475E2,2.346047200E-3,-1.546593755E-2,-1.427539391E-4
6.024145135E2,-5.048126914E-4,-2.354612108E-3,3.802408464E-3
6.024244805E2,1.436898019E-3,5.639132112E-3,3.955540247E-3
6.024344475E2,-1.688644290E-3,1.509841066E-2,2.184398472E-3
6.024444145E2,3.818239784E-3,-1.682250388E-2,2.331937663E-3
6.024543815E2,-1.913250424E-3,1.241609734E-2,5.128437770E-4
6.024643485E2,1.174151897E-3,2.095632255E-2,1.993897022E-4
6.024743155E2,6.314851809E-3,-1.086685434E-2,-1.937264344E-3
6.024842815E2,2.564321971E-3,-5.615100265E-3,9.925483027E-5
6.024942485E2,2.956949174E-5,5.237649195E-3,-2.171855420E-3
6.025042155E2,-2.420272212E-3,1.764904521E-2,1.503306674E-3
6.025141825E2,7.617302239E-3,-1.823739707E-2,-9.397877147E-5
6.025241495E2,1.914143097E-3,1.086882316E-2,3.312736750E-3
6.025341165E2,-7.294518873E-4,2.110029384E-2,5.352981854E-3
6.025440825E2,2.189905383E-3,-1.796201104E-6,2.895150566E-3
6.025540495E2,6.618597079E-3,1.194948563E-3,1.915451954E-3
6.025640165E2,2.363664564E-3,-5.586524494E-3,1.466176589E-3
6.025739835E2,-1.138783060E-3,5.570651032E-3,1.280557481E-3
6.025839505E2,9.123836644E-4,3.265418578E-3,-2.626299858E-3
6.025939175E2,-1.502134837E-3,7.434037980E-3,2.696591197E-3
6.026038835E2,-1.788102090E-4,1.023781300E-2,3.067303216E-3
6.026138505E2,1.384690404E-4,-3.172773402E-3,1.695744344E-3
6.026238175E2,-2.935351804E-3,1.035155728E-2,3.873677459E-3
6.026337845E2,8.005104028E-4,8.151311427E-3,4.310777877E-3
6.026437515E2,3.048963845E-4,5.341410637E-3,1.460130094E-3
6.026537185E2,1.534887124E-3,-1.718234969E-3,-1.610224601E-3
6.026636845E2,-1.129605807E-3,1.996874809E-3,-3.193903831E-4
6.026736515E2,-9.951163083E-4,8.730943315E-3,-1.368675847E-3
6.026836185E2,-2.853837796E-4,-9.870437905E-3,-3.497872967E-3
6.026935855E2,2.883142559E-3,-1.916570356E-3,-2.627623035E-3
6.027035525E2,2.334265038E-3,1.117233373E-2,-4.693974042E-4
6.027135195E2,2.953920746E-3,-6.400094833E-3,-7.133830222E-4
6.027234855E2,-1.438683830E-4,-1.007365901E-2,4.508526763E-5
6.027334525E2,2.239416353E-3,1.606326899E-3,2.234044718E-3
6.027434195E2,5.222102627E-4,1.177480817E-2,-3.404330928E-4
6.027533865E2,2.062562387E-3,-3.302500024E-2,-5.777564831E-3
6.027633535E2,-4.563648719E-3,-5.493508186E-3,-1.258979086E-3
6.027733205E2,-1.807053108E-3,-1.250757254E-3,-2.169714775E-3
6.027832865E2,-2.546613570E-3,1.617696881E-2,-4.043248948E-3
6.027932535E2,7.930318825E-4,-2.813255414E-2,-6.873807404E-3
6.028032205E2,-4.919432104E-4,7.978844456E-3,3.560191486E-3
6.028131875E2,-9.193792939E-4,-5.837989156E-4,-2.394719981E-3
6.028231545E2,1.006112434E-4,2.003994770E-3,-4.485833924E-3
6.028331215E2,3.320453921E-3,-2.476366796E-2,-1.999542816E-3
6.028430875E2,-5.312449299E-3,3.149587661E-2,4.157419316E-3
6.028530545E2,-5.059694406E-3,3.020767123E-3,-7.128866855E-3
6.028630215E2,2.240030561E-3,-9.852687828E-3,-6.886519026E-3
6.028729885E2,-1.421607565E-3,-7.515638601E-3,4.138833028E-4
6.028829555E2,-2.619763371E-3,2.971535362E-2,1.012295717E-3
6.028929225E2,3.601622302E-3,-3.545098007E-2,-4.876778461E-3
6.029028885E2,-2.277838066E-3,-5.114644766E-3,6.311715697E-4
6.029128555E2,-1.673856750E-4,1.483431831E-2,-2.254518680E-3
6.029228225E2,-2.814301290E-3,9.011848830E-3,-1.343451324E-3
6.029327895E2,5.783005618E-4,-2.408933267E-2,-6.056362763E-3
6.029427565E2,-1.410194673E-4,1.411691029E-2,4.580835346E-3
6.029527235E2,2.831683494E-3,2.476213127E-2,4.605833907E-3
6.029626895E2,2.975760493E-3,-2.126421593E-2,-4.681141116E-3
6.029726565E2,3.515438410E-3,-2.495281957E-2,3.616464557E-3
6.029826235E2,-1.330183353E-3,3.767007962E-2,8.467145264E-3
6.029925905E2,-1.645050012E-3,1.925929822E-2,1.032350818E-3
6.030025575E2,5.474112462E-3,-1.268372126E-2,-4.717680160E-3
6.030125245E2,5.882722326E-3,-3.191113705E-3,2.372950315E-3
6.030224915E2,-2.543252893E-3,2.812686190E-2,3.533555660E-3
6.030324575E2,4.255223554E-3,-1.627244614E-2,2.004945418E-4
6.030424245E2,6.602000911E-3,-2.009461448E-2,2.795904875E-4
6.030523915E2,-5.171116441E-3,-3.165999893E-3,5.326050334E-3
6.030623585E2,-2.134047449E-3,7.160673384E-3,4.989692941E-3
6.030723255E2,7.154531777E-4,-3.781130072E-3,2.189849271E-3
6.030822925E2,3.430546029E-3,-2.365127439E-3,1.974932151E-3
6.030922585E2,-3.448845353E-3,1.131915115E-2,3.782134503E-3
6.031022255E2,-3.408099059E-3,-9.068679065E-3,-1.142316498E-3
6.031121925E2,-2.875966020E-4,-1.370484382E-2,-1.892932458E-3
6.031221595E2,1.339819282E-4,8.237646543E-4,1.772908610E-3
6.031321265E2,2.146389335E-3,-1.219735667E-2,1.276490977E-3
6.031420935E2,2.755986759E-3,-1.855236944E-3,4.226475023E-3
6.031520595E2,-2.016069368E-3,-1.109609473E-2,3.792868461E-3
6.031620265E2,-3.444056027E-3,2.260780707E-2,2.270339290E-3
6.031719935E2,4.290398210E-4,-1.478283387E-2,2.626793692E-3
6.031819605E2,-3.296456300E-3,1.435284270E-3,3.344781930E-3
6.031919275E2,2.175359987E-3,-4.322921392E-3,-1.265968895E-4
6.032018945E2,-1.456392929E-3,-1.009949250E-3,1.701929606E-3
6.032118605E2,1.802188810E-3,-2.073367871E-2,-5.519444821E-4
6.032218275E2,1.993403770E-3,6.141877268E-3,4.860397894E-3
6.032317945E2,-2.797830850E-3,-1.196150435E-3,2.113833558E-3
6.032417615E2,1.580139622E-3,3.788430768E-4,3.740226151E-3
6.032517285E2,3.036577255E-6,1.342583215E-3,5.045366008E-3
6.032616955E2,2.982314909E-3,2.473094966E-3,2.110029804E-3
6.032716615E2,1.387635246E-3,3.679981921E-3,1.183707034E-3
6.032816285E2,5.286503118E-3,-7.050959393E-3,4.715857562E-3
6.032915955E2,-7.325494662E-4,7.262581494E-3,3.113051644E-3
6.033015625E2,6.656101905E-4,-1.701399498E-2,5.271221162E-4
6.033115295E2,-1.019268297E-3,2.545834286E-3,7.696258835E-4
6.033214965E2,8.233729750E-4,-1.363686286E-3,7.033131551E-4
6.033314625E2,7.787533104E-5,7.481748238E-3,2.643015468E-3
6.033414295E2,3.373803571E-3,-5.214872304E-3,-1.991100144E-4
6.033513965E2,7.881363854E-4,-5.907387007E-3,-2.302912762E-3
6.033613635E2,2.480841707E-3,1.686882693E-3,4.909459967E-3
6.033713305E2,6.598751061E-4,-2.323531546E-2,4.269840661E-3
6.033812975E2,-1.071151346E-4,-3.248824039E-3,4.592083395E-3
6.033912645E2,2.279794076E-3,-5.057316739E-3,9.051403613E-4
6.034012305E2,9.735138156E-4,1.143244375E-2,2.450306434E-3
6.034111975E2,-2.635193989E-3,-9.717768058E-3,7.729672943E-4
6.034211645E2,-9.704516269E-4,-5.800258368E-3,-2.312038559E-3
6.034311315E2,-9.889448993E-4,1.000710763E-2,2.617831342E-3
6.034410986E2,4.649208859E-5,-3.387166932E-2,-4.419838078E-3
6.034510656E2,-4.628774710E-3,1.543854363E-2,4.063609522E-3
6.034610316E2,1.961484086E-3,-2.557972819E-2,1.882746583E-3
6.034709986E2,-8.403644897E-4,1.313437428E-2,1.473025186E-3
6.034809656E2,-6.709876470E-4,-2.333868109E-2,7.473137812E-4
6.034909326E2,-4.958698992E-3,1.674178056E-2,5.811823532E-3
6.035008996E2,-3.421788570E-3,-1.011034101E-2,2.979818266E-3
6.035108666E2,-4.199861083E-3,-7.685556076E-3,7.937853807E-4
6.035208326E2,-1.681043301E-3,-1.403158996E-3,2.097136574E-3
6.035307996E2,-1.019305084E-3,1.043440076E-3,1.575203962E-3
6.035407666E2,-3.490984906E-3,-3.119613277E-3,8.463271661E-5
6.035507336E2,-1.630383078E-3,-9.844534099E-3,5.031095352E-3
6.035607006E2,-3.126546741E-3,8.070816286E-3,6.006344687E-3
6.035706676E2,-1.996752340E-3,1.444859314E-3,1.678055851E-3
6.035806336E2,1.360428520E-3,-1.243846584E-2,2.285523107E-3
6.035906006E2,-1.475854777E-3,-9.318954311E-3,5.627044011E-4
6.036005676E2,-1.227914356E-3,6.358542480E-3,7.070937660E-3
6.036105346E2,-1.100680325E-3,3.631593194E-3,1.183626708E-3
6.036205016E2,-2.731067128E-3,-1.259531360E-2,1.376972301E-3
6.036304686E2,-9.090742096E-4,1.261132956E-2,6.926380098E-3
6.036404356E2,-3.391939215E-3,1.835816540E-2,9.699541260E-4
6.036504016E2,-2.299652901E-3,3.846880980E-3,-1.141684246E-3
6.036603686E2,-1.034651883E-3,-1.050888840E-2,1.016807742E-3
6.036703356E2,-1.493656076E-3,1.838712581E-2,3.101345384E-3
6.036803026E2,9.678397328E-5,2.021468943E-3,7.167510921E-4
6.036902696E2,-1.765957568E-3,-6.354403682E-3,1.632977393E-3
6.037002366E2,-2.255713101E-3,9.239203297E-3,4.013310652E-3
6.037102026E2,-4.317350686E-4,1.015938260E-2,2.220013645E-3
6.037201696E2,-2.197474241E-4,-3.569744993E-3,2.025336493E-3
6.037301366E2,9.933435358E-4,-7.438843139E-3,-1.532189548E-3
6.037401036E2,-6.835285109E-3,2.867495269E-2,-4.509462160E-4
6.037500706E2,-1.657772809E-3,1.508139190E-3,4.204802099E-4
6.037600376E2,-1.072675921E-3,-9.217742831E-3,-6.389253540E-4
6.037700036E2,-1.173178200E-3,1.345514879E-2,6.042343099E-3
6.037799706E2,-4.390542861E-3,2.012184076E-2,3.006339772E-3
6.037899376E2,1.858593896E-5,-4.224113654E-4,2.311569406E-4
6.037999046E2,2.426083433E-3,-1.754307561E-2,2.625072375E-3
6.038098716E2,-4.006312229E-3,1.998428069E-2,1.375827007E-3
6.038198386E2,-3.228669055E-3,-6.933885161E-3,-5.040527321E-3
6.038298056E2,-2.823110204E-3,-1.253999025E-2,-3.621976357E-3
6.038397716E2,-2.725637984E-3,1.303121215E-3,-2.182005206E-3
6.038497386E2,-4.326895345E-3,4.629652947E-3,-3.282268066E-3
6.038597056E2,-3.799589816E-3,-1.930151135E-2,-8.708992042E-3
6.038696726E2,-1.947913319E-3,-1.489019487E-2,-5.133089609E-3
6.038796396E2,-3.551403061E-3,2.989112586E-2,7.610934786E-3
6.038896066E2,1.253227703E-3,2.956169425E-3,-5.321365315E-3
6.038995726E2,7.320474833E-4,-2.602168731E-2,-1.869908301E-3
6.039095396E2,4.384634085E-4,7.176504005E-3,1.806429354E-3
6.039195066E2,-1.490197610E-3,3.401690722E-2,3.201393411E-3
6.039294736E2,2.219503280E-3,-3.093363158E-2,-8.566814475E-3
6.039394406E2,1.550209709E-4,-2.396653593E-2,-1.825820887E-3
6.039494076E2,-8.259216323E-3,2.786144987E-2,6.048804615E-3
6.039593746E2,-5.871159956E-3,1.014770009E-2,-2.595549682E-3
6.039693406E2,-2.620304003E-4,4.334609956E-3,-3.463398665E-3
6.039793076E2,2.388347639E-3,-3.499877173E-3,-4.382455256E-3
6.039892746E2,4.817312583E-4,3.913518041E-3,-1.833231887E-3
6.039992416E2,-2.657869831E-3,-5.687710363E-3,-4.037264269E-3
6.040092086E2,2.520973096E-3,2.180645242E-3,-4.295636434E-3
6.040191756E2,-2.354209311E-3,1.550257578E-2,-2.381888917E-3
6.040291416E2,2.316524740E-3,-9.116715752E-3,-3.589401254E-3
6.040391086E2,5.700238980E-4,-7.258939440E-4,-3.825090826E-3
6.040490756E2,-3.276808653E-3,1.006388012E-2,-3.054482397E-3
6.040590426E2,-3.610503394E-3,1.227962971E-2,-3.329853062E-3
6.040690096E2,-1.365354750E-3,-1.419301331E-2,-7.635761518E-3
6.040789766E2,-3.294015303E-3,-1.218259335E-2,-5.148902070E-3
6.040889436E2,-6.724371109E-3,1.301792637E-2,-4.512099549E-3
6.040989096E2,-3.701682668E-3,3.612441244E-3,-4.059628583E-3
6.041088766E2,-2.729158849E-3,-1.193491928E-2,-3.595746588E-3
6.041188436E2,-4.229850136E-3,1.327189989E-2,1.846955740E-3
6.041288106E2,-5.275120493E-3,5.759331398E-3,-1.433867496E-3
6.041387776E2,-4.701208789E-3,4.298587330E-3,-4.621937405E-3
6.041487446E2,-3.124023788E-4,-3.445949405E-2,-4.017898347E-3
6.041587106E2,-1.103854924E-2,1.027575228E-2,-9.539314196E-4
6.041686776E2,-5.490736105E-3,-1.351989340E-2,-7.285029162E-3
6.041786446E2,-4.897117615E-3,-1.249031536E-2,-4.104416352E-3
6.041886116E2,-4.518865142E-3,-1.454570796E-2,8.437022916E-4
6.041985786E2,-1.051603816E-2,1.438873820E-2,-4.191686749E-4
6.042085456E2,-8.575392887E-3,6.560642272E-3,-2.441040473E-3
6.042185116E2,-3.052263055E-3,-1.069158129E-2,-9.973410051E-4
6.042284786E2,-9.719610214E-3,1.558617596E-2,5.005076993E-3
6.042384456E2,-3.434284590E-3,-1.614485681E-2,-1.610747888E-3
6.042484126E2,-4.279080778E-3,-8.680165745E-3,-4.572831094E-3
6.042583796E2,-2.907286398E-3,-1.406534389E-2,-6.952687399E-4
6.042683466E2,-7.755133323E-3,5.846427288E-3,-2.584229922E-3
6.042783126E2,-4.816069268E-3,1.666329801E-3,-1.591936219E-3
6.042882796E2,7.418594323E-4,-1.477397606E-2,-1.896922011E-3
6.042982466E2,-7.406082004E-3,1.567154750E-2,1.196605968E-3
6.043082136E2,-4.897918086E-3,6.516085472E-3,-7.702237344E-4
6.043181806E2,-1.268296037E-3,-5.266271532E-3,-9.595744777E-4
6.043281476E2,1.881676260E-3,-1.117993612E-2,2.864706330E-3
6.043381146E2,-2.913345117E-3,6.254979875E-3,3.683894873E-3
6.043480806E2,-5.790637806E-4,-1.075042598E-2,1.076318789E-3
6.043580476E2,-3.698690794E-3,-1.572907204E-3,1.527990913E-3
6.043680146E2,-5.972255953E-3,2.753942739E-3,7.410143735E-4
6.043779816E2,-1.998820342E-3,1.057404932E-2,-3.227095585E-3
6.043879486E2,-6.210815627E-3,5.092510488E-3,-8.807278937E-5
6.043979156E2,-5.233688280E-4,-7.862436585E-3,-9.397516842E-4
6.044078826E2,-2.317350358E-3,1.107056532E-2,6.178726326E-4
6.044178486E2,-3.647212870E-4,-5.975263193E-3,-6.021214067E-4
6.044278156E2,-2.571921796E-4,7.299171295E-3,4.694598727E-3
6.044377823E2,-6.927079055E-3,3.042108146E-3,2.409073990E-3
6.044477493E2,-3.077892587E-3,1.088174805E-2,6.001634756E-4
6.044577163E2,-4.625988193E-3,7.446802687E-3,3.224974964E-3
6.044676833E2,-2.200359013E-3,4.053125158E-3,1.763442298E-3
6.044776493E2,-2.910092007E-3,-2.388262190E-3,7.746106130E-4
6.044876163E2,-2.852546982E-3,-4.234689754E-3,1.721555484E-3
6.044975833E2,-4.260026850E-3,-4.548676312E-3,1.071472070E-4
6.045075503E2,-8.008180186E-3,7.584210485E-3,-1.100521069E-3
6.045175173E2,-6.733029149E-4,-2.036406659E-2,-1.253386494E-3
6.045274843E2,-4.708771594E-3,3.680178430E-3,1.093229977E-3
6.045374513E2,-3.072525375E-3,-1.069835620E-3,3.994743805E-3
6.045474173E2,-8.123614825E-4,6.204266683E-4,2.277479507E-4
6.045573843E2,-3.557547927E-3,-8.676402271E-3,-6.098162266E-4
6.045673513E2,-3.172592260E-4,5.572518567E-4,2.697505988E-4
6.045773183E2,-2.473087981E-3,6.166403182E-4,-1.181139611E-3
6.045872853E2,1.226374879E-4,-1.887588203E-2,-2.484443597E-3
6.045972523E2,-1.921072602E-3,-1.330774464E-2,-1.841556514E-3
6.046072183E2,-6.614423823E-3,9.097337723E-3,-4.556163913E-5
6.046171853E2,-3.404782619E-3,-2.170683001E-4,-3.249610774E-3
6.046271523E2,-3.262815066E-3,-6.227348000E-3,-1.288534026E-3
6.046371193E2,-1.542679034E-3,-1.848046202E-3,3.717676271E-3
6.046470863E2,-3.286762629E-3,1.053409767E-3,-2.078984398E-4
6.046570533E2,-1.107435673E-5,-1.296014432E-2,-6.340041873E-4
6.046670203E2,-3.229890019E-3,-9.797778912E-3,-1.586609753E-3
6.046769863E2,-6.742599420E-3,2.113740891E-3,5.161564332E-6
6.046869533E2,-3.140771762E-3,-9.014209732E-3,-2.889761701E-3
6.046969203E2,-2.370319329E-3,-1.765590161E-2,-2.078296617E-3
6.047068873E2,-5.369296297E-3,9.263450280E-3,-8.295269799E-4
6.047168543E2,-2.326634713E-3,1.571442373E-2,6.554515567E-4
6.047268213E2,-1.352978405E-3,-9.757067077E-3,-1.845435239E-3
6.047367873E2,-4.841718823E-3,-1.129823830E-2,5.535403616E-4
6.047467543E2,-5.702284630E-3,1.591528999E-3,4.786300473E-3
6.047567213E2,-3.352843691E-3,1.430407632E-3,-2.532864688E-3
6.047666883E2,-1.292377245E-3,-2.388074994E-2,-3.770360723E-3
6.047766553E2,-6.218425930E-3,2.082174085E-2,-1.010526787E-3
6.047866223E2,-2.787636593E-3,9.608477354E-3,3.486378584E-3
6.047965893E2,-3.117602319E-3,-1.854885928E-2,-3.501223400E-3
6.048065553E2,-7.155066356E-3,1.054116408E-3,4.047792405E-3
6.048165223E2,-5.074072629E-3,1.725572348E-2,2.628860064E-3
6.048264893E2,-3.057547845E-3,-3.565078601E-3,-1.143698930E-3
6.048364563E2,1.760377083E-3,-1.974271610E-2,-3.305386752E-3
6.048464233E2,-3.296840470E-3,1.062389556E-2,6.352648605E-3
6.048563903E2,-5.226034205E-3,9.979144670E-3,5.283921957E-3
6.048663573E2,-5.043853074E-3,-1.405434404E-2,1.529056113E-3
6.048763233E2,-1.811041497E-3,-5.982835777E-3,2.183661098E-3
6.048862903E2,-3.713034559E-3,1.237204112E-2,7.714807987E-3
6.048962573E2,-2.212609630E-3,-1.757626981E-2,-1.194125507E-4
6.049062243E2,-6.253959145E-3,-5.497016944E-3,-7.432104321E-4
6.049161913E2,-5.872327369E-3,3.836031072E-3,2.306108829E-3
6.049261583E2,-8.122472093E-3,7.996051572E-3,4.050183110E-3
6.049361243E2,-8.189584129E-3,3.090242390E-3,5.737828091E-3
6.049460913E2,-3.118891269E-3,-1.326313335E-2,2.596466802E-3
6.049560583E2,-6.686462089E-3,2.243174613E-2,5.150704645E-3
6.049660253E2,-9.065275081E-4,-1.072728075E-2,3.894633148E-3
6.049759923E2,-5.232300144E-3,-1.255687233E-2,-7.009175024E-4
6.049859593E2,-4.658753052E-3,2.376072109E-3,2.423968632E-3
6.049959263E2,-6.625230424E-3,4.478903953E-3,-8.557140245E-4
6.050058923E2,-4.695370793E-3,-4.741454497E-3,2.925536130E-3
6.050158593E2,-3.315853886E-3,-1.419461146E-2,-2.708647400E-3
6.050258263E2,-3.056847956E-3,2.009424753E-2,3.028616775E-4
6.050357933E2,-8.655986749E-4,-6.002068520E-3,-1.240440179E-3
6.050457603E2,-4.463564605E-3,1.318590157E-2,1.699930057E-3
6.050557273E2,-2.056333236E-3,-1.135406271E-2,-1.509668073E-4
6.050656943E2,-4.317441490E-3,1.165321749E-2,2.935936442E-3
6.050756603E2,-2.396769356E-3,-2.760076197E-3,2.947388217E-3
6.050856273E2,-2.755258232E-3,3.348696046E-3,2.674399875E-3
6.050955943E2,-3.025036305E-3,-8.255427238E-4,9.002020815E-4
6.051055613E2,-4.661766812E-3,8.389189839E-3,-6.434267852E-4
6.051155283E2,-5.346998572E-3,1.320897881E-2,1.637037960E-3
6.051254953E2,-3.630434629E-3,-3.228303976E-4,1.005888917E-3
6.051354623E2,-7.822783664E-3,2.621027641E-3,1.799777150E-3
6.051454283E2,-8.852435276E-4,-9.494978003E-3,5.942527787E-4
6.051553953E2,-2.719362266E-3,5.592894275E-3,1.713845646E-3
6.051653623E2,1.190481242E-3,-1.449901052E-2,-2.135268878E-3
6.051753293E2,-6.980895996E-3,3.100223141E-3,1.726314542E-3
6.051852963E2,-1.463728957E-3,-3.163508372E-3,1.046253135E-3
6.051952633E2,-3.151907120E-3,7.043855265E-3,1.026012935E-3
6.052052293E2,1.625213772E-3,4.724583996E-4,-1.287427964E-3
6.052151963E2,-1.234179363E-4,-9.366057813E-3,-2.204354387E-3
6.052251633E2,-1.914847642E-3,1.604290912E-3,-9.938036092E-4
6.052351303E2,-1.665575430E-3,-2.022668254E-3,-1.477167243E-3
6.052450973E2,-3.702496178E-3,-1.239837985E-2,2.711357083E-3
6.052550643E2,-6.213057786E-3,-6.230765954E-3,1.166723785E-3
6.052650313E2,-4.769155290E-3,4.223913886E-3,1.296644565E-3
6.052749973E2,-3.429584671E-3,-8.151795715E-3,-1.880240161E-3
