"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.569689848E2,-5.553451538E-1,4.311035156E-1,9.870623932E0
5.569789508E2,-3.716770935E-1,2.329156494E-1,9.901310120E0
5.569889178E2,1.660047913E-1,1.371148682E-1,1.002285736E1
5.569988838E2,-2.016307068E-1,3.740721130E-1,1.032403107E1
5.570088508E2,-3.290158081E-1,1.603166199E-1,1.014275803E1
5.570188168E2,5.882766724E-1,-1.064286804E-1,1.011716125E1
5.570287838E2,9.412426758E-1,1.929487610E-1,9.870025177E0
5.570387498E2,-4.535568237E-2,2.203417969E-1,9.841434631E0
5.570487168E2,5.269042969E-2,7.634124756E-2,9.871971130E0
5.570586828E2,4.773573303E-1,2.323168945E-1,1.003004242E1
5.570686498E2,2.145039368E-1,5.117857361E-1,9.932595062E0
5.570786158E2,-8.421487427E-1,3.061134338E-1,9.987081757E0
5.570885828E2,-8.023315430E-2,9.684860229E-2,9.841135254E0
5.570985488E2,8.008346558E-2,4.532574463E-1,9.981094208E0
5.571085158E2,-3.152444458E-1,4.552033997E-1,9.923464050E0
5.571184818E2,2.359094238E-1,-7.289840698E-2,1.003019211E1
5.571284488E2,1.137933655E0,1.781295776E-2,9.939331055E0
5.571384148E2,4.370910645E-1,2.531236267E-1,9.846673737E0
5.571483818E2,-1.311273193E-1,1.395098877E-1,9.737700348E0
5.571583478E2,7.391629028E-1,3.248245239E-2,9.705217896E0
5.571683148E2,1.080453186E0,3.826043701E-1,9.758656769E0
5.571782808E2,-5.304968262E-1,3.282673645E-1,9.759255524E0
5.571882478E2,-4.691244507E-1,1.329235840E-1,9.695188751E0
5.571982138E2,2.447410583E-1,1.621128845E-1,9.855804749E0
5.572081808E2,-1.007405090E-1,4.872367859E-1,9.857301636E0
5.572181468E2,-2.026785278E-1,5.269042969E-2,9.974956970E0
5.572281138E2,8.029302979E-1,-6.885681152E-2,9.981842651E0
5.572380798E2,7.819738770E-1,2.228865051E-1,9.967173157E0
5.572480468E2,-2.058219910E-1,1.065783691E-1,9.789792023E0
5.572580128E2,4.267625427E-1,-1.454974365E-1,9.658515015E0
5.572679798E2,1.384770355E0,1.249900818E-1,9.571695557E0
5.572779458E2,-2.369572449E-1,4.155358887E-1,9.856253815E0
5.572879128E2,-7.168592834E-1,2.306703186E-1,9.787546692E0
5.572978788E2,4.788542175E-1,6.436614990E-3,9.741891632E0
5.573078448E2,6.759942627E-1,3.216810608E-1,9.746531982E0
5.573178118E2,-1.069076843E0,4.321513367E-1,9.942474518E0
5.573277778E2,-1.924996948E-1,-1.796264648E-1,1.001716919E1
5.573377448E2,1.175655212E0,-7.319778442E-2,1.009321106E1
5.573477108E2,3.159928894E-1,1.980381775E-1,1.000968475E1
5.573576778E2,-5.800437927E-1,-6.406677246E-2,9.790091400E0
5.573676438E2,7.375163269E-1,-1.245410156E-1,9.724827118E0
5.573776108E2,7.756869507E-1,2.412982178E-1,9.826166382E0
5.573875768E2,-6.430627441E-1,2.561174011E-1,9.907147980E0
5.573975433E2,-5.542973328E-1,1.749861145E-1,9.948462067E0
5.574075093E2,5.004093933E-1,1.113684082E-1,1.001746857E1
5.574174763E2,-2.945874023E-1,2.396516418E-1,1.005459137E1
5.574274423E2,-4.236190796E-1,7.484436035E-4,9.920021210E0
5.574374093E2,4.231700134E-1,-1.781295776E-1,9.934840393E0
5.574473753E2,7.728428650E-1,7.364685059E-2,1.008318192E1
5.574573423E2,-1.447489929E-1,6.316864014E-2,9.957293701E0
5.574673083E2,3.384461975E-1,-1.065783691E-1,9.773176575E0
5.574772753E2,9.982740784E-1,1.303788757E-1,9.759405212E0
5.574872413E2,-6.960525513E-2,2.149530029E-1,9.934840393E0
5.574972083E2,-6.581813049E-1,1.345701599E-1,9.945168915E0
5.575071743E2,-1.989363098E-1,6.706054688E-2,9.942025452E0
5.575171413E2,1.356179810E-1,1.919009399E-1,9.991722107E0
5.575271073E2,-2.513273621E-1,9.250762939E-2,9.969119110E0
5.575370743E2,-9.086105347E-2,-2.034269714E-1,9.857002258E0
5.575470403E2,5.490582275E-1,-1.407073975E-2,9.972412262E0
5.575570073E2,5.490582275E-1,-4.939727783E-3,9.857151947E0
5.575669733E2,5.432203674E-1,-1.466949463E-1,9.842033386E0
5.575769403E2,7.102729797E-1,-3.338058472E-2,9.663155365E0
5.575869063E2,3.056643677E-1,1.444496155E-1,9.685159607E0
5.575968733E2,-2.918930054E-1,1.535806274E-1,9.727970581E0
5.576068393E2,8.292755127E-2,6.765930176E-2,9.823621674E0
5.576168063E2,1.980381775E-1,2.372566223E-1,1.000773880E1
5.576267723E2,-7.140151978E-1,7.244934082E-2,1.004680756E1
5.576367393E2,2.161505127E-1,-1.598675537E-1,9.708810425E0
5.576467053E2,8.418493652E-1,-2.601589966E-1,9.651779022E0
5.576566723E2,5.059478760E-1,3.532653809E-2,9.680219879E0
5.576666383E2,-3.263214111E-2,-6.496490479E-2,9.705816650E0
5.576766053E2,4.890330505E-1,-5.044509888E-2,9.653275909E0
5.576865713E2,6.941065979E-1,3.996688843E-2,9.805659027E0
5.576965383E2,-2.032772827E-1,1.227447510E-1,9.927206268E0
5.577065043E2,-3.611988831E-1,4.311035156E-2,9.880204010E0
5.577164713E2,4.067042542E-1,1.194515991E-1,9.638456726E0
5.577264373E2,-1.303788757E-1,1.357676697E-1,9.786798248E0
5.577364033E2,-3.362008667E-1,-4.281097412E-2,9.773326263E0
5.577463703E2,5.007087708E-1,-1.646575928E-2,9.851912842E0
5.577563363E2,6.738986206E-1,-6.391708374E-2,9.876162415E0
5.577663033E2,2.803669739E-1,-1.404080200E-1,1.014575180E1
5.577762693E2,3.174897766E-1,-2.285746765E-1,1.007405090E1
5.577862363E2,1.196012878E-1,-7.334747314E-3,1.003438339E1
5.577962023E2,-4.790039063E-2,2.245330811E-2,9.856852570E0
5.578061693E2,-4.376898193E-1,-1.071771240E-1,9.861492920E0
5.578161353E2,1.562750244E-1,-7.035369873E-3,9.868378601E0
5.578261023E2,-1.616638184E-1,2.763253784E-1,1.006656647E1
5.578360683E2,-3.459306335E-1,2.454895020E-2,1.012015503E1
5.578460353E2,2.332150269E-1,-1.441502380E-1,1.012030472E1
5.578560013E2,8.192463684E-1,-3.562591553E-2,1.001058289E1
5.578659683E2,-2.948867798E-2,1.496887207E-4,1.021625519E1
5.578759343E2,3.878434753E-1,-1.341210938E-1,1.022508682E1
5.578859013E2,7.909552002E-1,-1.032852173E-2,1.007015900E1
5.578958673E2,-8.831634521E-3,1.125659180E-1,9.927355957E0
5.579058343E2,-5.237608337E-1,-4.490661621E-2,9.828860779E0
5.579158003E2,2.728825378E-1,-1.342707825E-1,9.821076965E0
5.579257673E2,6.556365967E-1,-5.089416504E-3,9.831106110E0
5.579357333E2,-6.122268677E-2,6.885681152E-3,9.764195251E0
5.579457003E2,-1.197509766E-3,-1.670526123E-1,9.963131561E0
5.579556663E2,6.029461670E-1,-4.176315308E-2,1.000414627E1
5.579656333E2,4.598437500E-1,7.529342651E-2,9.848619690E0
5.579755993E2,-4.475692749E-2,-1.092727661E-1,9.871671753E0
5.579855663E2,3.121009827E-1,-6.616241455E-2,1.011940659E1
5.579955323E2,6.400689697E-1,1.460961914E-1,9.975106659E0
5.580054993E2,-3.951782227E-2,4.041595459E-2,9.867779846E0
5.580154653E2,3.444337463E-1,-8.831634521E-2,9.761051788E0
5.580254323E2,3.170407104E-1,7.319778442E-2,9.621691589E0
5.580353983E2,-3.183879089E-1,1.166075134E-1,9.632918243E0
5.580453653E2,-6.268963623E-1,-1.772314453E-1,9.863588562E0
5.580553313E2,6.122268677E-1,-2.050735474E-1,9.941576385E0
5.580652983E2,5.837860107E-2,-5.807922363E-2,9.941576385E0
5.580752643E2,-4.221221924E-1,-2.191442871E-1,9.890831909E0
5.580852313E2,2.218386841E-1,-2.308200073E-1,9.828860779E0
5.580951973E2,1.024469604E0,1.793270874E-1,9.785151672E0
5.581051643E2,1.278341675E-1,1.525328064E-1,9.731114044E0
5.581151303E2,-1.926493835E-1,-1.531315613E-1,9.660610657E0
5.581250973E2,7.295828247E-1,9.774673462E-2,9.588909760E0
5.581350633E2,-1.249900818E-1,2.218386841E-1,9.519603882E0
5.581450303E2,-7.964936829E-1,5.822891235E-2,9.642198944E0
5.581549963E2,-1.074765015E-1,-8.981323242E-3,9.807006226E0
5.581649633E2,6.423143005E-1,2.133064270E-1,9.938432922E0
5.581749293E2,-1.285826111E-1,-5.987548828E-3,1.003094055E1
5.581848963E2,3.134481812E-1,-3.150947571E-1,1.000070343E1
5.581948623E2,1.235231323E0,-2.016307068E-1,9.763895874E0
5.582048293E2,4.140390015E-1,1.407073975E-2,9.648186493E0
5.582147953E2,-3.007246399E-1,-5.912704468E-2,9.729317780E0
5.582247623E2,5.007087708E-1,-2.300715637E-1,9.661808167E0
5.582347283E2,3.742218018E-1,1.835183716E-1,9.661209412E0
5.582446953E2,-1.082548828E0,2.824626160E-1,9.639654236E0
5.582546613E2,-9.765692139E-1,-2.694396973E-2,9.925709381E0
5.582646283E2,5.084925842E-1,7.679031372E-2,1.003902374E1
5.582745943E2,3.016227722E-1,4.700225830E-2,1.020847137E1
5.582845613E2,-3.068618774E-1,-1.999841309E-1,1.016955231E1
5.582945273E2,7.173083496E-1,-1.812730408E-1,1.006162674E1
5.583044943E2,1.120719452E0,1.392105103E-2,9.882599030E0
5.583144603E2,-1.127156067E-1,4.520599365E-2,9.966424713E0
5.583244273E2,-5.403762817E-2,-6.436614990E-2,9.819580078E0
5.583343933E2,5.137316895E-1,7.828720093E-2,9.777068481E0
5.583443603E2,-1.453477478E-1,2.312690735E-1,9.832752686E0
5.583543263E2,-9.566606140E-1,9.145980835E-2,9.967921600E0
5.583642933E2,2.859054565E-2,-2.185455322E-2,9.950108643E0
5.583742593E2,4.595443726E-1,1.227447510E-1,1.014410522E1
5.583842263E2,5.179229736E-2,-8.801696777E-2,1.016745667E1
5.583941928E2,2.685415649E-1,-2.351609802E-1,1.012973511E1
5.584041598E2,9.160949707E-1,-1.589694214E-1,9.775721283E0
5.584141258E2,2.444416809E-1,3.607498169E-2,9.839039612E0
5.584240928E2,6.451583862E-2,-8.397537231E-2,9.766889648E0
5.584340588E2,6.072871399E-1,-7.589218140E-2,9.917775879E0
5.584440258E2,2.802172852E-1,1.535806274E-1,9.968969421E0
5.584539918E2,-3.466790771E-1,1.299298096E-1,1.002420456E1
5.584639588E2,-4.640350342E-2,-1.302291870E-2,9.934241638E0
5.584739248E2,1.818717957E-1,1.327738953E-1,1.012704071E1
5.584838918E2,-1.302291870E-2,6.017486572E-2,1.026176056E1
5.584938578E2,2.320175171E-2,-2.360591125E-1,1.039513321E1
5.585038248E2,1.107247467E0,-4.016148376E-1,1.023586441E1
5.585137908E2,3.303630066E-1,-4.340972900E-3,1.031175659E1
5.585237578E2,5.882766724E-2,1.270857239E-1,9.930200043E0
5.585337238E2,3.746708679E-1,-2.740800476E-1,9.764344940E0
5.585436908E2,4.757107544E-1,1.990859985E-1,1.011626312E1
5.585536568E2,-4.369413757E-1,6.571334839E-1,9.799821167E0
5.585636238E2,-5.116360474E-1,1.779798889E-1,9.354796600E0
5.585735898E2,1.508862305E-1,-4.370910645E-2,9.707313538E0
5.585835568E2,4.745132446E-2,-4.340972900E-3,9.924960938E0
5.585935228E2,-2.980302429E-1,2.859054565E-1,9.961335297E0
5.586034888E2,1.573228455E-1,-1.047821045E-2,9.848619690E0
5.586134558E2,1.733545074E0,-1.347198486E-2,1.010099487E1
5.586234228E2,3.923341370E-1,-1.392105103E-2,1.025487488E1
5.586333888E2,-5.854325867E-1,1.923500061E-1,9.833351440E0
5.586433558E2,1.408570862E-1,4.011657715E-1,9.640851746E0
5.586533218E2,5.328918457E-1,1.496887207E-4,9.619745636E0
5.586632888E2,7.439529419E-2,3.279679871E-1,9.508975983E0
5.586732548E2,-1.009351044E0,4.620890808E-1,8.965007172E0
5.586832208E2,2.694396973E-1,2.300715637E-1,9.220076752E0
5.586931878E2,6.391708374E-2,1.471440125E-1,1.016655853E1
5.587031548E2,3.023712158E-1,-5.134323120E-2,1.012255005E1
5.587131208E2,7.888595581E-1,-1.115180969E-1,9.873917084E0
5.587230878E2,7.628137207E-1,4.370910645E-2,1.010832962E1
5.587330538E2,2.279759216E-1,-1.122665405E-2,9.788295135E0
5.587430208E2,-2.260299683E-2,-1.519340515E-1,9.390123138E0
5.587529868E2,1.222956848E-1,3.104544067E-1,9.336534576E0
5.587629528E2,3.755690002E-1,2.791694641E-1,9.744586029E0
5.587729198E2,-1.902543640E-1,2.749781799E-1,9.902657318E0
5.587828868E2,-4.436773682E-1,1.215472412E-1,9.743837585E0
5.587928528E2,-6.032455444E-2,3.135978699E-1,9.664801941E0
5.588028188E2,1.773811340E-1,2.439926147E-2,9.799372101E0
5.588127858E2,6.721023560E-1,-1.448986816E-1,9.809401245E0
5.588227518E2,3.897894287E-1,1.203497314E-1,9.825867004E0
5.588327188E2,1.035845947E-1,2.683918762E-1,9.678722992E0
5.588426858E2,5.364843750E-1,-6.601272583E-2,9.631271667E0
5.588526518E2,5.593867493E-1,2.215393066E-2,9.529633026E0
5.588626188E2,-3.082090759E-1,3.953279114E-1,9.649384003E0
5.588725848E2,-3.667373657E-1,1.688488770E-1,9.779912567E0
5.588825518E2,1.886077881E-2,8.951385498E-2,1.017434235E1
5.588925178E2,3.173400879E-2,4.433779907E-1,1.005698639E1
5.589024848E2,-6.065386963E-1,3.317102051E-1,9.917626190E0
5.589124508E2,1.407073975E-2,-2.903961182E-2,1.001746857E1
5.589224178E2,7.212002563E-1,1.971400452E-1,1.011491592E1
5.589323838E2,2.615061951E-1,4.302053833E-1,9.773775330E0
5.589423508E2,2.062710571E-1,2.219883728E-1,9.924062805E0
5.589523168E2,7.815248108E-1,-1.736389160E-2,9.915829926E0
5.589622838E2,4.077520752E-1,3.915856934E-1,1.004396347E1
5.589722498E2,-1.027463379E0,3.956272888E-1,1.018167709E1
5.589822168E2,-5.396278381E-1,1.392105103E-1,1.054661819E1
5.589921828E2,6.087840271E-1,1.818717957E-1,1.063613205E1
5.590021498E2,-5.649252319E-1,4.040098572E-1,1.072100555E1
5.590121158E2,-7.069798279E-1,-5.358856201E-2,1.047566574E1
5.590220828E2,8.283773804E-1,-8.487350464E-2,1.024679169E1
5.590320488E2,1.296454010E0,3.860472107E-1,9.844428406E0
5.590420158E2,-6.384223938E-1,9.280700684E-2,9.918075256E0
5.590519818E2,4.126918030E-1,-5.942642212E-2,9.621392212E0
5.590619488E2,2.089055786E0,3.140469360E-1,9.145681458E0
5.590719148E2,-1.095721436E-1,2.088157654E-1,9.671388245E0
5.590818818E2,-5.593867493E-1,-2.903961182E-2,1.017000137E1
5.590918478E2,9.385482788E-1,3.149450684E-1,1.026580215E1
5.591018148E2,-6.331832886E-2,6.598278809E-1,1.073298065E1
5.591117808E2,-9.714797974E-1,4.465214539E-1,1.085647385E1
5.591217478E2,6.460565186E-1,-1.986369324E-1,1.059915894E1
5.591317138E2,1.728755035E0,-4.640350342E-2,9.863438873E0
5.591416808E2,-6.390211487E-1,6.188131714E-1,9.766440582E0
5.591516468E2,-1.035097504E0,1.502874756E-1,9.685608673E0
5.591616138E2,1.964065704E0,-5.589376831E-1,9.387279053E0
5.591715798E2,1.672921143E0,2.553689575E-1,9.234746246E0
5.591815468E2,-1.921254730E0,7.617658997E-1,9.561816101E0
5.591915128E2,7.110214233E-2,1.125659180E-1,9.392817535E0
5.592014798E2,1.257085876E0,2.806663513E-1,9.582922211E0
5.592114458E2,-1.556762695E-1,5.301974487E-1,9.740394745E0
5.592214128E2,-9.773176575E-1,1.125659180E-1,1.001402573E1
5.592313788E2,1.042132874E0,1.299298096E-1,1.000429596E1
5.592413458E2,1.016985168E0,3.200344849E-1,9.885143738E0
5.592513118E2,-5.697152710E-1,2.112107849E-1,9.856104126E0
5.592612788E2,-2.568658447E-1,2.824626160E-1,9.499545593E0
5.592712448E2,1.566043396E0,2.409988403E-1,9.531129913E0
5.592812118E2,-5.942642212E-2,1.697470093E-1,9.728269958E0
5.592911778E2,-8.068222046E-1,4.810995483E-1,9.398954773E0
5.593011448E2,1.029858398E-1,3.875440979E-1,9.247320099E0
5.593111108E2,2.698887634E-1,3.680845642E-1,9.687105560E0
5.593210778E2,-3.198847961E-1,2.817141724E-1,9.858499146E0
5.593310438E2,4.535568237E-2,1.868115234E-1,9.687854004E0
5.593410108E2,8.840615845E-1,2.862048340E-1,9.591903534E0
5.593509768E2,4.854405212E-1,1.769320679E-1,9.650880890E0
5.593609438E2,-1.013392639E-1,6.735992432E-2,9.736802216E0
5.593709098E2,7.978408813E-2,1.672023010E-1,9.810598755E0
5.593808768E2,1.827699280E-1,1.993853760E-1,9.942923584E0
5.593908420E2,2.990780640E-1,1.368154907E-1,9.893077240E0
5.594008090E2,-2.215393066E-2,2.823129272E-1,9.578730927E0
5.594107750E2,-5.837860107E-2,3.293151855E-1,9.676327972E0
5.594207420E2,-5.378315735E-1,2.793191528E-1,1.008093658E1
5.594307080E2,1.919009399E-1,1.713935852E-1,1.034813095E1
5.594406750E2,4.737648010E-1,8.891510010E-2,1.025547363E1
5.594506410E2,2.186952209E-1,2.374063110E-1,1.046788193E1
5.594606080E2,-3.742218018E-2,7.409591675E-2,1.023227188E1
5.594705740E2,5.993536377E-1,6.526428223E-2,1.011910721E1
5.594805410E2,4.334985352E-1,5.158273315E-1,9.994566193E0
5.594905070E2,1.383123779E-1,4.293072510E-1,9.654772797E0
5.595004740E2,2.474354553E-1,3.878434753E-1,9.545200653E0
5.595104400E2,-4.751119995E-1,3.299139404E-1,9.833950195E0
5.595204070E2,-6.140231323E-1,2.616558838E-1,9.958191833E0
5.595303730E2,-1.769320679E-1,4.885839844E-1,1.014485367E1
5.595403400E2,7.194039917E-1,3.772155762E-2,1.020577698E1
5.595503060E2,-6.451583862E-2,2.185455322E-1,1.071337143E1
5.595602730E2,1.805245972E-1,1.115180969E-1,1.036968613E1
5.595702390E2,6.566844177E-1,3.577560425E-1,9.753417664E0
5.595802060E2,4.821473694E-1,1.829196167E-1,9.641450500E0
5.595901720E2,1.067280579E-1,2.378553772E-1,9.977052612E0
5.596001390E2,3.909869385E-1,4.694238281E-1,9.445657654E0
5.596101050E2,2.386038208E-1,3.405418396E-1,9.208101654E0
5.596200720E2,-3.818559265E-1,3.915856934E-1,9.840386810E0
5.596300380E2,-2.688409424E-1,1.477427673E-1,1.039767792E1
5.596400050E2,1.529818726E-1,-1.676513672E-2,1.024574387E1
5.596499710E2,6.047424316E-1,3.847000122E-2,1.029499146E1
5.596599380E2,1.196012878E-1,-1.751358032E-2,1.025188110E1
5.596699040E2,4.170327759E-1,-1.633103943E-1,1.000564316E1
5.596798710E2,6.274951172E-1,2.412982178E-1,9.420360260E0
5.596898370E2,2.186952209E-1,4.436773682E-1,9.296867065E0
5.596998040E2,2.888992310E-1,3.065625000E-1,9.679321747E0
5.597097700E2,4.025129700E-1,2.546205139E-1,9.786947937E0
5.597197370E2,4.227209473E-1,4.364923096E-1,9.582473145E0
5.597297030E2,-8.199948120E-1,4.367916870E-1,9.658365326E0
5.597396700E2,7.634124756E-2,1.071771240E-1,9.652527466E0
5.597496360E2,2.230361938E-2,5.239105225E-2,9.798773346E0
5.597596030E2,1.002914429E-1,2.165995789E-1,9.840686188E0
5.597695690E2,4.161346436E-1,1.320254517E-1,9.859846344E0
5.597795360E2,3.041674805E-1,-9.445358276E-2,9.870025177E0
5.597895020E2,1.389111328E-1,1.528321838E-1,9.791288910E0
5.597994690E2,-5.688171387E-2,2.360591125E-1,9.720935211E0
5.598094350E2,1.760339355E-1,1.538800049E-1,1.001252884E1
5.598194020E2,7.723937988E-2,3.713777161E-1,1.019814285E1
5.598293680E2,-7.593708801E-1,3.926335144E-1,1.013781830E1
5.598393350E2,-5.011578369E-1,1.829196167E-1,1.010817993E1
5.598493010E2,4.626878357E-1,2.016307068E-1,9.987530823E0
5.598592680E2,9.909393311E-2,3.299139404E-1,9.821675720E0
5.598692340E2,-5.827381897E-1,-2.544708252E-3,9.963880005E0
5.598792010E2,5.348377991E-1,-1.657054138E-1,1.000938538E1
5.598891670E2,1.303339691E0,2.390528870E-1,9.676627350E0
5.598991340E2,3.496728516E-1,2.378553772E-1,9.741741943E0
5.599091010E2,-2.216889954E-1,-1.110690308E-1,1.016206787E1
5.599190670E2,2.559677124E-1,2.912942505E-1,1.032597702E1
5.599290330E2,-2.850073242E-1,5.710624695E-1,1.036908737E1
5.599390000E2,-8.496331787E-1,6.496490479E-2,1.066352509E1
5.599489670E2,1.821711731E-1,-5.792953491E-2,1.040456360E1
5.599589330E2,4.983137512E-1,3.526666260E-1,9.760003967E0
5.599689000E2,-7.652087402E-1,2.754272461E-1,9.509874115E0
5.599788660E2,-2.257305908E-1,-2.733316040E-1,9.604028320E0
5.599888330E2,2.192490692E0,-4.939727783E-3,9.351204071E0
5.599987990E2,4.361929321E-1,2.484832764E-1,9.504934387E0
5.600087660E2,-1.413061523E-1,-1.685494995E-1,9.725575562E0
5.600187320E2,1.023272095E0,-2.365081787E-1,9.778116302E0
5.600286990E2,7.032376099E-1,4.610412598E-1,9.957144012E0
5.600386650E2,-1.550326080E0,6.005511475E-1,1.012075378E1
5.600486320E2,-1.791773987E-1,-7.065307617E-2,1.022059616E1
5.600585980E2,1.355131989E0,8.487350464E-2,1.008258316E1
5.600685650E2,-6.376739502E-2,4.179309082E-1,9.556277618E0
5.600785310E2,-1.328337708E0,-3.038681030E-2,9.481433258E0
5.600884980E2,1.644929352E0,-6.069877625E-1,9.519903259E0
5.600984640E2,2.047741699E0,-1.050814819E-1,9.390123138E0
5.601084310E2,-6.991960144E-1,4.866380310E-1,9.373507690E0
5.601183970E2,-8.114625549E-1,-2.040257263E-1,9.515113220E0
5.601283640E2,1.724414063E0,3.861968994E-2,9.561367035E0
5.601383300E2,3.908372498E-1,4.842430115E-1,9.630223846E0
5.601482970E2,-1.619631958E0,1.561253357E-1,9.839788055E0
5.601582630E2,4.159849548E-1,-8.711883545E-2,1.010353958E1
5.601682300E2,1.123862915E0,2.139051819E-1,1.000534378E1
5.601781960E2,-1.698966980E-1,1.796264648E-3,1.005040009E1
5.601881630E2,-3.402424622E-1,-1.535806274E-1,9.800868988E0
5.601981290E2,1.319057007E0,7.379653931E-2,9.803413696E0
5.602080960E2,9.354048157E-1,1.001417542E-1,9.920170898E0
5.602180620E2,-8.108638000E-1,1.706451416E-2,9.889933777E0
5.602280290E2,2.624043274E-1,-1.930984497E-2,9.591155090E0
5.602379950E2,2.553689575E-1,1.927990723E-1,9.749076691E0
5.602479620E2,-4.827461243E-1,2.405497742E-1,9.928553467E0
5.602579280E2,-4.954696655E-1,-4.490661621E-2,9.973160706E0
5.602678950E2,5.596861267E-1,1.657054138E-1,9.961335297E0
5.602778610E2,4.638853455E-1,1.272354126E-1,9.982890472E0
5.602878280E2,-1.945953369E-1,-1.612147522E-1,1.000953506E1
5.602977940E2,5.384303284E-1,-9.550140381E-2,1.010398865E1
5.603077610E2,5.689668274E-1,9.984237671E-2,1.008931915E1
5.603177270E2,2.799179077E-2,2.544708252E-2,1.026041336E1
5.603276940E2,-1.764830017E-1,-1.184037781E-1,1.017509079E1
5.603376600E2,2.613565063E-1,8.158035278E-2,1.012958542E1
5.603476270E2,-3.852987671E-1,1.733395386E-1,9.998458099E0
5.603575930E2,-8.228388977E-1,-1.661544800E-2,1.020218445E1
5.603675600E2,3.353027344E-1,-1.097218323E-1,1.023481659E1
5.603775260E2,2.737806702E-1,1.251397705E-1,1.037851776E1
5.603874930E2,-4.131408691E-2,-3.876937866E-2,1.020712418E1
5.603974596E2,-1.107696533E-2,-2.157014465E-1,1.017239639E1
5.604074266E2,8.855584717E-1,3.936813354E-2,1.002644989E1
5.604173936E2,4.258644104E-1,7.095245361E-2,9.817634125E0
5.604273596E2,-1.182540894E-1,-1.683998108E-1,9.742640076E0
5.604373266E2,2.483335876E-1,-3.427871704E-2,9.886191559E0
5.604472926E2,-9.744735718E-2,2.038760376E-1,9.822723541E0
5.604572596E2,-6.141728210E-1,1.564247131E-1,9.691296844E0
5.604672256E2,-1.082249451E-1,-1.806742859E-1,1.000369720E1
5.604771926E2,4.999603271E-2,2.125579834E-1,1.038450531E1
5.604871586E2,-1.646575928E-3,1.625619507E-1,1.009366013E1
5.604971256E2,2.773731995E-1,-3.652404785E-2,9.682764587E0
5.605070916E2,8.360115051E-1,-3.299139404E-1,9.495653687E0
5.605170586E2,8.170010376E-1,9.071136475E-2,9.576335907E0
5.605270246E2,-2.893482971E-1,-1.945953369E-3,9.381291504E0
5.605369916E2,3.923341370E-1,-1.887574768E-1,9.524992676E0
5.605469576E2,8.481362915E-1,8.681945801E-3,9.779014435E0
5.605569246E2,-1.097218323E-1,8.756790161E-2,9.715845795E0
5.605668906E2,-4.947212219E-1,-2.270777893E-1,9.665849762E0
5.605768576E2,2.748284912E-1,-1.203497314E-1,1.003543121E1
5.605868236E2,3.896397400E-1,-1.916015625E-2,1.008572662E1
5.605967906E2,5.673202515E-2,-1.044827271E-1,9.820927277E0
